"_id","_labels","body","name","phrase","pr0","pr1","pr2","pr3","processed","salience","url","_start","_end","_type","common","rank","score","weight"
,,,,,,,,,,,,"768","769","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","770","CORRELATES","[""DNP"",""人々""]","","",""
,,,,,,,,,,,,"768","771","CORRELATES","[""DNP"",""一つ"",""人々""]","","",""
,,,,,,,,,,,,"768","772","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","773","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","774","CORRELATES","[""DNP"",""主催"",""作品""]","","",""
,,,,,,,,,,,,"768","775","CORRELATES","[""DNP"",""テーマ""]","","",""
,,,,,,,,,,,,"768","776","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","777","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","778","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","779","CORRELATES","[""DNP"",""世界""]","","",""
,,,,,,,,,,,,"768","780","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","781","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","783","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","784","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","785","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","786","CORRELATES","[""人々"",""DNP""]","","",""
,,,,,,,,,,,,"768","789","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","790","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","791","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","792","CORRELATES","[""会場""]","","",""
,,,,,,,,,,,,"768","793","CORRELATES","[""DNP"",""世界""]","","",""
,,,,,,,,,,,,"768","794","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","795","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","796","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","797","CORRELATES","[""DNP"",""アート"",""会場"",""作品"",""作品""]","","",""
,,,,,,,,,,,,"768","799","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","800","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","801","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","802","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","803","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","804","CORRELATES","[""社会"",""社会"",""社会""]","","",""
,,,,,,,,,,,,"768","805","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","806","CORRELATES","[""DNP"",""社会""]","","",""
,,,,,,,,,,,,"768","807","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","808","CORRELATES","[""DNP"",""世界"",""作品"",""作品"",""作品""]","","",""
,,,,,,,,,,,,"768","809","CORRELATES","[""DNP"",""テーマ""]","","",""
,,,,,,,,,,,,"768","810","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","811","CORRELATES","[""DNP"",""主催""]","","",""
,,,,,,,,,,,,"768","812","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","813","CORRELATES","[""DNP"",""世界""]","","",""
,,,,,,,,,,,,"768","814","CORRELATES","[""DNP"",""テーマ""]","","",""
,,,,,,,,,,,,"768","815","CORRELATES","[""DNP"",""テーマ""]","","",""
,,,,,,,,,,,,"768","816","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","817","CORRELATES","[""DNP"",""社会""]","","",""
,,,,,,,,,,,,"768","818","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","819","CORRELATES","[""DNP"",""会場""]","","",""
,,,,,,,,,,,,"768","820","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","822","CORRELATES","[""DNP"",""会場"",""人々""]","","",""
,,,,,,,,,,,,"768","823","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","825","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","827","CORRELATES","[""DNP"",""社会"",""テーマ"",""人々""]","","",""
,,,,,,,,,,,,"768","829","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","830","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","831","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","832","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","833","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","834","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","835","CORRELATES","[""一つ"",""人々""]","","",""
,,,,,,,,,,,,"768","836","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","837","CORRELATES","[""DNP"",""現代アート"",""アート"",""作品"",""作品"",""アート"",""作品"",""アート""]","","",""
,,,,,,,,,,,,"768","838","CORRELATES","[""DNP"",""推進"",""推進""]","","",""
,,,,,,,,,,,,"768","839","CORRELATES","[""DNP"",""人々""]","","",""
,,,,,,,,,,,,"768","840","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","841","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","842","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","843","CORRELATES","[""DNP"",""社会"",""主催""]","","",""
,,,,,,,,,,,,"768","844","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"768","845","CORRELATES","[""世界""]","","",""
,,,,,,,,,,,,"768","846","CORRELATES","[""DNP"",""推進"",""推進""]","","",""
,,,,,,,,,,,,"769","770","CORRELATES","[""DNP"",""技術""]","","",""
,,,,,,,,,,,,"769","771","CORRELATES","[""DNP"",""製品"",""地球環境""]","","",""
,,,,,,,,,,,,"769","772","CORRELATES","[""DNP"",""本社"",""北島義斉"",""東京 代表取締役"",""以下"",""社長""]","","",""
,,,,,,,,,,,,"769","773","CORRELATES","[""DNP"",""本社"",""東京 代表取締役"",""社長"",""以下"",""北島義斉""]","","",""
,,,,,,,,,,,,"769","774","CORRELATES","[""DNP"",""技術"",""技術""]","","",""
,,,,,,,,,,,,"769","775","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","776","CORRELATES","[""DNP"",""以下""]","","",""
,,,,,,,,,,,,"769","777","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","778","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社"",""技術""]","","",""
,,,,,,,,,,,,"769","779","CORRELATES","[""DNP"",""製品"",""製品""]","","",""
,,,,,,,,,,,,"769","780","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","781","CORRELATES","[""DNP"",""本社"",""本社"",""コロナ禍""]","","",""
,,,,,,,,,,,,"769","782","CORRELATES","[""製品"",""製品""]","","",""
,,,,,,,,,,,,"769","783","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","784","CORRELATES","[""DNP"",""以下"",""本社"",""東京 代表取締役"",""北島義斉"",""技術"",""ニーズ""]","","",""
,,,,,,,,,,,,"769","785","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","786","CORRELATES","[""DNP"",""製品""]","","",""
,,,,,,,,,,,,"769","787","CORRELATES","[""環境""]","","",""
,,,,,,,,,,,,"769","788","CORRELATES","[""ニーズ"",""以下"",""技術""]","","",""
,,,,,,,,,,,,"769","789","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","790","CORRELATES","[""DNP"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"769","791","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","792","CORRELATES","[""環境""]","","",""
,,,,,,,,,,,,"769","793","CORRELATES","[""DNP"",""東京 代表取締役"",""以下"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"769","794","CORRELATES","[""化粧シート"",""製品"",""DNP"",""非住宅"",""住宅"",""サービス 生活空間 デザイン 環境 大日本印刷株式会社"",""製品"",""以下"",""北島義斉"",""東京 代表取締役"",""EBコーティング"",""技術"",""地球環境"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"769","795","CORRELATES","[""DNP"",""製品""]","","",""
,,,,,,,,,,,,"769","796","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","797","CORRELATES","[""DNP"",""技術""]","","",""
,,,,,,,,,,,,"769","798","CORRELATES","[""製品"",""地球環境""]","","",""
,,,,,,,,,,,,"769","799","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""本社"",""社長""]","","",""
,,,,,,,,,,,,"769","800","CORRELATES","[""DNP"",""東京 代表取締役"",""本社"",""本社"",""北島義斉"",""以下"",""社長""]","","",""
,,,,,,,,,,,,"769","801","CORRELATES","[""DNP"",""社長"",""製品""]","","",""
,,,,,,,,,,,,"769","802","CORRELATES","[""DNP"",""技術""]","","",""
,,,,,,,,,,,,"769","803","CORRELATES","[""DNP"",""化粧シート"",""質感"",""製品"",""DNP EBオレフィンシート サフマーレ"",""両立 ニュースリリース 製品"",""地球環境"",""EBコーティング"",""環境対応"",""質感内装化粧シート"",""環境"",""環境"",""製品"",""北島義斉"",""東京 代表取締役"",""以下"",""本社"",""社長"",""内装"",""収納"",""コロナ禍"",""製品""]","","",""
,,,,,,,,,,,,"769","804","CORRELATES","[""環境"",""本社"",""北島義斉"",""東京 代表取締役"",""以下"",""社長""]","","",""
,,,,,,,,,,,,"769","805","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"769","806","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","807","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","808","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","809","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","810","CORRELATES","[""DNP"",""技術""]","","",""
,,,,,,,,,,,,"769","811","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","812","CORRELATES","[""DNP"",""製品"",""技術""]","","",""
,,,,,,,,,,,,"769","813","CORRELATES","[""DNP"",""トレンド"",""独自""]","","",""
,,,,,,,,,,,,"769","814","CORRELATES","[""DNP"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""本社"",""機能"",""ニーズ""]","","",""
,,,,,,,,,,,,"769","815","CORRELATES","[""DNP"",""製品"",""製品""]","","",""
,,,,,,,,,,,,"769","816","CORRELATES","[""DNP"",""機能""]","","",""
,,,,,,,,,,,,"769","817","CORRELATES","[""DNP"",""環境"",""本社"",""東京 代表取締役"",""環境"",""環境"",""北島義斉"",""以下""]","","",""
,,,,,,,,,,,,"769","818","CORRELATES","[""DNP"",""ニーズ"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""本社"",""製品"",""技術"",""独自""]","","",""
,,,,,,,,,,,,"769","819","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","820","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","821","CORRELATES","[""製品"",""本社"",""社長"",""東京 代表取締役"",""北島義斉"",""以下""]","","",""
,,,,,,,,,,,,"769","822","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","823","CORRELATES","[""DNP"",""以下"",""以下""]","","",""
,,,,,,,,,,,,"769","824","CORRELATES","[""サービス 生活空間 デザイン 環境 大日本印刷株式会社"",""化粧シート"",""室内建具"",""製品"",""Electron Beam"",""内装"",""製品"",""収納"",""機能"",""トレンド"",""EB技術"",""内装""]","","",""
,,,,,,,,,,,,"769","825","CORRELATES","[""DNP"",""本社"",""製品"",""本社"",""技術""]","","",""
,,,,,,,,,,,,"769","827","CORRELATES","[""DNP"",""製品""]","","",""
,,,,,,,,,,,,"769","829","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","830","CORRELATES","[""DNP"",""東京 代表取締役"",""北島義斉"",""以下"",""本社"",""社長"",""地球環境"",""環境"",""地球環境"",""環境"",""製品""]","","",""
,,,,,,,,,,,,"769","831","CORRELATES","[""DNP"",""機能"",""製品"",""機能"",""機能"",""機能""]","","",""
,,,,,,,,,,,,"769","832","CORRELATES","[""DNP"",""機能"",""技術""]","","",""
,,,,,,,,,,,,"769","833","CORRELATES","[""DNP"",""以下"",""本社"",""北島義斉"",""東京 代表取締役"",""社長""]","","",""
,,,,,,,,,,,,"769","834","CORRELATES","[""DNP"",""本社"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""ニーズ"",""機能""]","","",""
,,,,,,,,,,,,"769","836","CORRELATES","[""DNP"",""ニーズ"",""以下"",""東京 代表取締役"",""北島義斉"",""本社"",""社長""]","","",""
,,,,,,,,,,,,"769","837","CORRELATES","[""DNP"",""技術""]","","",""
,,,,,,,,,,,,"769","838","CORRELATES","[""DNP"",""独自""]","","",""
,,,,,,,,,,,,"769","839","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","840","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"769","841","CORRELATES","[""DNP"",""北島義斉"",""東京 代表取締役"",""本社"",""以下"",""社長"",""独自""]","","",""
,,,,,,,,,,,,"769","842","CORRELATES","[""DNP"",""環境"",""東京 代表取締役"",""北島義斉"",""本社"",""社長"",""以下"",""製品""]","","",""
,,,,,,,,,,,,"769","843","CORRELATES","[""DNP"",""製品"",""技術""]","","",""
,,,,,,,,,,,,"769","844","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社"",""独自""]","","",""
,,,,,,,,,,,,"769","845","CORRELATES","[""サービス 生活空間 デザイン 環境 大日本印刷株式会社"",""化粧シート"",""製品"",""製品"",""技術"",""化粧シート"",""化粧シート""]","","",""
,,,,,,,,,,,,"769","846","CORRELATES","[""DNP"",""環境"",""以下"",""東京 代表取締役"",""北島義斉"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"770","771","CORRELATES","[""DNP"",""サービス"",""人々""]","","",""
,,,,,,,,,,,,"770","772","CORRELATES","[""メタバース"",""DNP"",""バーチャル"",""サービス""]","","",""
,,,,,,,,,,,,"770","773","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"770","774","CORRELATES","[""DNP"",""技術"",""サービス"",""技術""]","","",""
,,,,,,,,,,,,"770","775","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"770","776","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"770","777","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"770","778","CORRELATES","[""DNP"",""XR"",""事業"",""空間"",""技術"",""バーチャル"",""場所""]","","",""
,,,,,,,,,,,,"770","779","CORRELATES","[""DNP"",""イメージ""]","","",""
,,,,,,,,,,,,"770","780","CORRELATES","[""DNP"",""コミュニケーション"",""向上"",""生活者""]","","",""
,,,,,,,,,,,,"770","781","CORRELATES","[""DNP"",""サービス"",""生活者"",""サービス"",""利用者""]","","",""
,,,,,,,,,,,,"770","782","CORRELATES","[""サービス""]","","",""
,,,,,,,,,,,,"770","783","CORRELATES","[""DNP"",""サービス"",""もの""]","","",""
,,,,,,,,,,,,"770","784","CORRELATES","[""DNP"",""バーチャル"",""XR"",""技術"",""空間""]","","",""
,,,,,,,,,,,,"770","785","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"770","786","CORRELATES","[""サービス"",""人々"",""DNP""]","","",""
,,,,,,,,,,,,"770","787","CORRELATES","[""コミュニケーション""]","","",""
,,,,,,,,,,,,"770","788","CORRELATES","[""サービス"",""技術"",""事業""]","","",""
,,,,,,,,,,,,"770","789","CORRELATES","[""DNP"",""サービス"",""事業""]","","",""
,,,,,,,,,,,,"770","790","CORRELATES","[""DNP"",""事業"",""サービス""]","","",""
,,,,,,,,,,,,"770","791","CORRELATES","[""DNP"",""サービス"",""生活者""]","","",""
,,,,,,,,,,,,"770","792","CORRELATES","[""イメージ""]","","",""
,,,,,,,,,,,,"770","793","CORRELATES","[""DNP"",""サービス"",""目的""]","","",""
,,,,,,,,,,,,"770","794","CORRELATES","[""DNP"",""技術"",""向上""]","","",""
,,,,,,,,,,,,"770","795","CORRELATES","[""DNP"",""サービス"",""事業""]","","",""
,,,,,,,,,,,,"770","796","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"770","797","CORRELATES","[""DNP"",""技術""]","","",""
,,,,,,,,,,,,"770","798","CORRELATES","[""サービス"",""イメージ""]","","",""
,,,,,,,,,,,,"770","799","CORRELATES","[""DNP"",""サービス"",""生活者"",""利用者"",""利用者"",""利用者"",""利用者"",""利用者"",""利用者"",""利用者""]","","",""
,,,,,,,,,,,,"770","800","CORRELATES","[""DNP"",""メタバース"",""事業"",""XR"",""事業""]","","",""
,,,,,,,,,,,,"770","801","CORRELATES","[""DNP"",""生活者""]","","",""
,,,,,,,,,,,,"770","802","CORRELATES","[""DNP"",""サービス"",""技術""]","","",""
,,,,,,,,,,,,"770","803","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"770","805","CORRELATES","[""メタバース"",""DNP"",""警視庁"",""サイバーセキュリティ"",""目的"",""サービス"",""サイバーセキュリティ"",""警視庁サイバーセキュリティ対策本部"",""事業"",""訓練実施委託"",""産学官連携""]","","",""
,,,,,,,,,,,,"770","806","CORRELATES","[""DNP"",""目的"",""事業""]","","",""
,,,,,,,,,,,,"770","807","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"770","808","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"770","809","CORRELATES","[""DNP"",""メタバース"",""バーチャル空間"",""向上""]","","",""
,,,,,,,,,,,,"770","810","CORRELATES","[""DNP"",""バーチャル"",""技術"",""利用者"",""場所"",""空間"",""利用者"",""サービス""]","","",""
,,,,,,,,,,,,"770","811","CORRELATES","[""DNP"",""向上""]","","",""
,,,,,,,,,,,,"770","812","CORRELATES","[""生活者"",""DNP"",""メタバース"",""メタバース"",""空間"",""XR"",""バーチャル"",""ブラウザ"",""XRコミュニケーション®"",""バーチャル空間"",""技術""]","","",""
,,,,,,,,,,,,"770","813","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"770","814","CORRELATES","[""DNP"",""メタバース"",""サービス"",""サービス"",""コミュニケーション"",""もの"",""バーチャル"",""イメージ"",""空間"",""サービス""]","","",""
,,,,,,,,,,,,"770","815","CORRELATES","[""DNP"",""サービス"",""空間"",""空間""]","","",""
,,,,,,,,,,,,"770","816","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"770","817","CORRELATES","[""生活者"",""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"770","818","CORRELATES","[""DNP"",""サービス"",""技術""]","","",""
,,,,,,,,,,,,"770","819","CORRELATES","[""DNP"",""生活者"",""サービス""]","","",""
,,,,,,,,,,,,"770","820","CORRELATES","[""DNP"",""サービス"",""向上"",""コミュニケーション"",""向上"",""向上""]","","",""
,,,,,,,,,,,,"770","821","CORRELATES","[""サービス"",""サービス""]","","",""
,,,,,,,,,,,,"770","822","CORRELATES","[""DNP"",""サービス"",""人々""]","","",""
,,,,,,,,,,,,"770","823","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"770","824","CORRELATES","[""空間""]","","",""
,,,,,,,,,,,,"770","825","CORRELATES","[""DNP"",""生活者"",""メタバース"",""空間"",""XR"",""利用者"",""XRコミュニケーション®"",""空間"",""事業"",""体験価値"",""技術"",""バーチャル"",""空間""]","","",""
,,,,,,,,,,,,"770","826","CORRELATES","[""サービス""]","","",""
,,,,,,,,,,,,"770","827","CORRELATES","[""DNP"",""サービス"",""人々"",""事業""]","","",""
,,,,,,,,,,,,"770","828","CORRELATES","[""生活者"",""もの""]","","",""
,,,,,,,,,,,,"770","829","CORRELATES","[""DNP"",""時間"",""サービス""]","","",""
,,,,,,,,,,,,"770","830","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"770","831","CORRELATES","[""サービス"",""DNP""]","","",""
,,,,,,,,,,,,"770","832","CORRELATES","[""DNP"",""メタバース"",""サービス"",""メタバース"",""空間"",""XR"",""イメージ"",""コミュニケーション"",""空間"",""メタバース"",""サービス"",""技術""]","","",""
,,,,,,,,,,,,"770","833","CORRELATES","[""サービス"",""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"770","834","CORRELATES","[""DNP"",""サービス"",""メタバース"",""コミュニケーション"",""生活者"",""バーチャル"",""メタバース"",""バーチャル"",""空間"",""バーチャル空間"",""メタバース"",""空間"",""空間""]","","",""
,,,,,,,,,,,,"770","835","CORRELATES","[""コミュニケーション"",""コミュニケーション"",""人々""]","","",""
,,,,,,,,,,,,"770","836","CORRELATES","[""DNP"",""イメージ""]","","",""
,,,,,,,,,,,,"770","837","CORRELATES","[""DNP"",""サービス"",""技術"",""事業""]","","",""
,,,,,,,,,,,,"770","838","CORRELATES","[""DNP"",""XRコミュニケーション®"",""事業"",""事業"",""メタバース"",""バーチャル空間"",""サービス"",""コミュニケーション""]","","",""
,,,,,,,,,,,,"770","839","CORRELATES","[""DNP"",""人々"",""サービス"",""イメージ""]","","",""
,,,,,,,,,,,,"770","840","CORRELATES","[""メタバース"",""DNP"",""メタバース"",""空間"",""バーチャル"",""バーチャル空間"",""バーチャル空間"",""メタバース""]","","",""
,,,,,,,,,,,,"770","841","CORRELATES","[""DNP"",""サービス"",""サービス""]","","",""
,,,,,,,,,,,,"770","842","CORRELATES","[""DNP"",""サービス"",""向上"",""事業"",""もの"",""生活者""]","","",""
,,,,,,,,,,,,"770","843","CORRELATES","[""DNP"",""サービス"",""技術"",""もの""]","","",""
,,,,,,,,,,,,"770","844","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"770","845","CORRELATES","[""空間"",""技術""]","","",""
,,,,,,,,,,,,"770","846","CORRELATES","[""DNP"",""生活者"",""サービス"",""事業""]","","",""
,,,,,,,,,,,,"771","772","CORRELATES","[""DNP"",""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"771","773","CORRELATES","[""DNP"",""実現""]","","",""
,,,,,,,,,,,,"771","774","CORRELATES","[""DNP"",""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"771","775","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","776","CORRELATES","[""DNP"",""サービス"",""情報"",""実現""]","","",""
,,,,,,,,,,,,"771","777","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","778","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","779","CORRELATES","[""DNP"",""製品"",""製品""]","","",""
,,,,,,,,,,,,"771","780","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","781","CORRELATES","[""DNP"",""サービス"",""サービス""]","","",""
,,,,,,,,,,,,"771","782","CORRELATES","[""実現"",""サービス"",""製品"",""製品""]","","",""
,,,,,,,,,,,,"771","783","CORRELATES","[""DNP"",""サービス"",""情報""]","","",""
,,,,,,,,,,,,"771","784","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","785","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"771","786","CORRELATES","[""サービス"",""人々"",""DNP"",""製品"",""情報""]","","",""
,,,,,,,,,,,,"771","787","CORRELATES","[""情報"",""事業活動""]","","",""
,,,,,,,,,,,,"771","788","CORRELATES","[""企業"",""サービス""]","","",""
,,,,,,,,,,,,"771","789","CORRELATES","[""DNP"",""サービス"",""企業""]","","",""
,,,,,,,,,,,,"771","790","CORRELATES","[""DNP"",""実現"",""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"771","791","CORRELATES","[""DNP"",""サービス"",""生活"",""情報""]","","",""
,,,,,,,,,,,,"771","793","CORRELATES","[""DNP"",""印刷"",""サービス""]","","",""
,,,,,,,,,,,,"771","794","CORRELATES","[""製品"",""DNP"",""製品"",""地球環境"",""環境負荷""]","","",""
,,,,,,,,,,,,"771","795","CORRELATES","[""DNP"",""製品"",""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"771","796","CORRELATES","[""DNP"",""実現"",""企業"",""事業活動"",""実現"",""サービス""]","","",""
,,,,,,,,,,,,"771","797","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","798","CORRELATES","[""剥離紙"",""サービス"",""印刷"",""製品"",""情報"",""実現"",""地球環境""]","","",""
,,,,,,,,,,,,"771","799","CORRELATES","[""DNP"",""企業"",""サービス"",""印刷"",""情報""]","","",""
,,,,,,,,,,,,"771","800","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","801","CORRELATES","[""DNP"",""製品""]","","",""
,,,,,,,,,,,,"771","802","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"771","803","CORRELATES","[""DNP"",""製品"",""地球環境"",""製品"",""製品""]","","",""
,,,,,,,,,,,,"771","804","CORRELATES","[""企業"",""実現""]","","",""
,,,,,,,,,,,,"771","805","CORRELATES","[""DNP"",""企業"",""サービス""]","","",""
,,,,,,,,,,,,"771","806","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","807","CORRELATES","[""DNP"",""サービス"",""実現""]","","",""
,,,,,,,,,,,,"771","808","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","809","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","810","CORRELATES","[""DNP"",""情報"",""サービス""]","","",""
,,,,,,,,,,,,"771","811","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","812","CORRELATES","[""企業"",""DNP"",""製品"",""実現""]","","",""
,,,,,,,,,,,,"771","813","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","814","CORRELATES","[""DNP"",""企業"",""サービス"",""サービス"",""各種"",""サービス""]","","",""
,,,,,,,,,,,,"771","815","CORRELATES","[""DNP"",""サービス"",""製品"",""製品""]","","",""
,,,,,,,,,,,,"771","816","CORRELATES","[""DNP"",""印刷""]","","",""
,,,,,,,,,,,,"771","817","CORRELATES","[""DNP"",""サービス"",""実現"",""企業""]","","",""
,,,,,,,,,,,,"771","818","CORRELATES","[""DNP"",""サービス"",""製品""]","","",""
,,,,,,,,,,,,"771","819","CORRELATES","[""DNP"",""実現"",""サービス""]","","",""
,,,,,,,,,,,,"771","820","CORRELATES","[""DNP"",""企業"",""サービス""]","","",""
,,,,,,,,,,,,"771","821","CORRELATES","[""製品"",""サービス"",""企業"",""印刷"",""サービス""]","","",""
,,,,,,,,,,,,"771","822","CORRELATES","[""DNP"",""サービス"",""人々""]","","",""
,,,,,,,,,,,,"771","823","CORRELATES","[""DNP"",""実現"",""サービス""]","","",""
,,,,,,,,,,,,"771","824","CORRELATES","[""製品"",""製品""]","","",""
,,,,,,,,,,,,"771","825","CORRELATES","[""企業"",""DNP"",""製品""]","","",""
,,,,,,,,,,,,"771","826","CORRELATES","[""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"771","827","CORRELATES","[""DNP"",""サービス"",""実現"",""情報"",""人々"",""製品""]","","",""
,,,,,,,,,,,,"771","828","CORRELATES","[""企業"",""資源"",""実現""]","","",""
,,,,,,,,,,,,"771","829","CORRELATES","[""DNP"",""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"771","830","CORRELATES","[""DNP"",""サービス"",""地球環境"",""実現"",""地球環境"",""環境負荷"",""製品""]","","",""
,,,,,,,,,,,,"771","831","CORRELATES","[""サービス"",""DNP"",""製品""]","","",""
,,,,,,,,,,,,"771","832","CORRELATES","[""DNP"",""サービス"",""サービス""]","","",""
,,,,,,,,,,,,"771","833","CORRELATES","[""サービス"",""DNP"",""サービス"",""情報""]","","",""
